date,geography,geography code,Rural Urban,Household Spaces: All categories: Household spaces; measures: Value,Household Spaces: Household spaces with at least one usual resident; measures: Value,Household Spaces: Household spaces with no usual residents; measures: Value
2011,IP14 6,IP14 6,Total,1795,1717,78
2011,IP15 5,IP15 5,Total,2018,1316,702
2011,IP16 4,IP16 4,Total,3375,2920,455
2011,IP17 1,IP17 1,Total,3165,2837,328
2011,IP17 2,IP17 2,Total,1280,1130,150
2011,IP17 3,IP17 3,Total,1179,905,274
2011,IP18 6,IP18 6,Total,3124,2050,1074
2011,IP19 0,IP19 0,Total,1106,1000,106
2011,IP19 8,IP19 8,Total,2993,2807,186
2011,IP19 9,IP19 9,Total,1098,882,216
2011,IP2  0,IP2  0,Total,4131,4043,88
2011,IP2  8,IP2  8,Total,3578,3428,150
2011,IP2  9,IP2  9,Total,6436,6296,140
2011,IP20 0,IP20 0,Total,1145,1072,73
2011,IP20 9,IP20 9,Total,2547,2452,95
2011,IP21 4,IP21 4,Total,2911,2767,144
2011,IP21 5,IP21 5,Total,2196,2069,127
2011,IP22 1,IP22 1,Total,2442,2277,165
2011,IP22 2,IP22 2,Total,2408,2267,141
2011,IP22 4,IP22 4,Total,4006,3888,118
2011,IP22 5,IP22 5,Total,1156,1119,37
2011,IP23 7,IP23 7,Total,1959,1840,119
2011,IP23 8,IP23 8,Total,1124,1080,44
2011,IP24 1,IP24 1,Total,4078,3909,169
2011,IP24 2,IP24 2,Total,4144,3995,149
2011,IP24 3,IP24 3,Total,3427,3195,232
2011,IP25 6,IP25 6,Total,4921,4593,328
2011,IP25 7,IP25 7,Total,3057,2889,168
2011,IP26 4,IP26 4,Total,2479,2266,213
2011,IP26 5,IP26 5,Total,1563,1440,123
2011,IP27 0,IP27 0,Total,5272,4984,288
2011,IP27 9,IP27 9,Total,3136,2697,439
2011,IP28 6,IP28 6,Total,2383,2265,118
2011,IP28 7,IP28 7,Total,4229,3936,293
2011,IP28 8,IP28 8,Total,4443,3979,464
2011,IP29 4,IP29 4,Total,1917,1826,91
2011,IP29 5,IP29 5,Total,1977,1900,77
2011,IP3  0,IP3  0,Total,4568,4375,193
2011,IP3  8,IP3  8,Total,5329,5131,198
2011,IP3  9,IP3  9,Total,5018,4901,117
2011,IP30 0,IP30 0,Total,1835,1769,66
2011,IP30 9,IP30 9,Total,4009,3880,129
2011,IP31 1,IP31 1,Total,2296,2209,87
2011,IP31 2,IP31 2,Total,3356,3258,98
2011,IP31 3,IP31 3,Total,2945,2855,90
2011,IP32 6,IP32 6,Total,3807,3723,84
2011,IP32 7,IP32 7,Total,3377,3306,71
2011,IP33 1,IP33 1,Total,2524,2378,146
2011,IP33 2,IP33 2,Total,4227,4119,108
2011,IP33 3,IP33 3,Total,4843,4720,123
2011,IP4  1,IP4  1,Total,1741,1630,111
2011,IP4  2,IP4  2,Total,3843,3582,261
2011,IP4  3,IP4  3,Total,2202,2159,43
2011,IP4  4,IP4  4,Total,3286,3206,80
2011,IP4  5,IP4  5,Total,5118,4984,134
2011,IP5  1,IP5  1,Total,2580,2497,83
2011,IP5  2,IP5  2,Total,3932,3839,93
2011,IP5  3,IP5  3,Total,1722,1680,42
2011,IP6  0,IP6  0,Total,2365,2306,59
2011,IP6  8,IP6  8,Total,2907,2808,99
2011,IP6  9,IP6  9,Total,1921,1811,110
2011,IP7  5,IP7  5,Total,2944,2855,89
2011,IP7  6,IP7  6,Total,1995,1910,85
2011,IP7  7,IP7  7,Total,1996,1859,137
2011,IP8  3,IP8  3,Total,2987,2924,63
2011,IP8  4,IP8  4,Total,1916,1864,52
2011,IP9  1,IP9  1,Total,1893,1815,78
2011,IP9  2,IP9  2,Total,2894,2809,85
2011,KT1  1,KT1  1,Total,503,463,40
2011,KT1  2,KT1  2,Total,3759,3608,151
2011,KT1  3,KT1  3,Total,4719,4593,126
2011,KT1  4,KT1  4,Total,1602,1491,111
2011,KT10 0,KT10 0,Total,3796,3673,123
2011,KT10 8,KT10 8,Total,2501,2373,128
2011,KT10 9,KT10 9,Total,2055,1870,185
2011,KT11 1,KT11 1,Total,1323,1257,66
2011,KT11 2,KT11 2,Total,3588,3368,220
2011,KT11 3,KT11 3,Total,1206,1111,95
2011,KT12 1,KT12 1,Total,2102,1955,147
2011,KT12 2,KT12 2,Total,5212,5001,211
2011,KT12 3,KT12 3,Total,3254,3100,154
2011,KT12 4,KT12 4,Total,2496,2381,115
2011,KT12 5,KT12 5,Total,3054,2881,173
2011,KT13 0,KT13 0,Total,2902,2680,222
2011,KT13 8,KT13 8,Total,3428,3206,222
2011,KT13 9,KT13 9,Total,3399,3196,203
2011,KT14 6,KT14 6,Total,2403,2320,83
2011,KT14 7,KT14 7,Total,3267,3174,93
2011,KT15 1,KT15 1,Total,4157,4040,117
2011,KT15 2,KT15 2,Total,3890,3729,161
2011,KT15 3,KT15 3,Total,3847,3746,101
2011,KT16 0,KT16 0,Total,2537,2374,163
2011,KT16 8,KT16 8,Total,2939,2787,152
2011,KT16 9,KT16 9,Total,2925,2838,87
2011,KT17 1,KT17 1,Total,2420,2346,74
2011,KT17 2,KT17 2,Total,3023,2969,54
2011,KT17 3,KT17 3,Total,1487,1456,31
2011,KT17 4,KT17 4,Total,2655,2558,97
2011,KT18 5,KT18 5,Total,3436,3351,85
2011,KT18 6,KT18 6,Total,850,812,38
2011,KT18 7,KT18 7,Total,3206,3098,108
2011,KT19 0,KT19 0,Total,3639,3564,75
2011,KT19 7,KT19 7,Total,664,653,11
2011,KT19 8,KT19 8,Total,3159,3015,144
2011,KT19 9,KT19 9,Total,6058,5963,95
2011,KT2  5,KT2  5,Total,5898,5636,262
2011,KT2  6,KT2  6,Total,3448,3356,92
2011,KT2  7,KT2  7,Total,2993,2860,133
2011,KT20 5,KT20 5,Total,4239,4139,100
2011,KT20 6,KT20 6,Total,2397,2311,86
2011,KT20 7,KT20 7,Total,2108,2028,80
2011,KT21 1,KT21 1,Total,2328,2283,45
2011,KT21 2,KT21 2,Total,3304,3201,103
2011,KT22 0,KT22 0,Total,1592,1452,140
2011,KT22 7,KT22 7,Total,3122,2986,136
2011,KT22 8,KT22 8,Total,2190,2068,122
2011,KT22 9,KT22 9,Total,3574,3509,65
2011,KT23 3,KT23 3,Total,2223,2171,52
2011,KT23 4,KT23 4,Total,2448,2394,54
2011,KT24 5,KT24 5,Total,2082,2023,59
2011,KT24 6,KT24 6,Total,1794,1717,77
2011,KT3  3,KT3  3,Total,5009,4868,141
2011,KT3  4,KT3  4,Total,1861,1813,48
2011,KT3  5,KT3  5,Total,3849,3746,103
2011,KT3  6,KT3  6,Total,4020,3912,108
2011,KT4  7,KT4  7,Total,4288,4202,86
2011,KT4  8,KT4  8,Total,7332,7214,118
2011,KT5  8,KT5  8,Total,4590,4437,153
2011,KT5  9,KT5  9,Total,3597,3531,66
2011,KT6  4,KT6  4,Total,3421,3264,157
2011,KT6  5,KT6  5,Total,3068,2967,101
2011,KT6  6,KT6  6,Total,3389,3255,134
2011,KT6  7,KT6  7,Total,4092,3970,122
2011,KT7  0,KT7  0,Total,4206,4063,143
2011,KT8  0,KT8  0,Total,1064,1019,45
2011,KT8  1,KT8  1,Total,2319,2257,62
2011,KT8  2,KT8  2,Total,3156,3076,80
2011,KT8  9,KT8  9,Total,2075,1953,122
2011,KT9  1,KT9  1,Total,3744,3673,71
2011,KT9  2,KT9  2,Total,4746,4665,81
2011,L1   0,L1   0,Total,86,81,5
2011,L1   1,L1   1,Total,130,117,13
2011,L1   2,L1   2,Total,91,84,7
2011,L1   3,L1   3,Total,187,125,62
2011,L1   4,L1   4,Total,693,625,68
2011,L1   5,L1   5,Total,1436,1333,103
2011,L1   6,L1   6,Total,284,263,21
2011,L1   7,L1   7,Total,313,308,5
2011,L1   8,L1   8,Total,726,481,245
2011,L1   9,L1   9,Total,409,370,39
2011,L10  0,L10  0,Total,227,222,5
2011,L10  1,L10  1,Total,635,615,20
2011,L10  2,L10  2,Total,639,617,22
2011,L10  3,L10  3,Total,478,467,11
2011,L10  4,L10  4,Total,1259,1224,35
2011,L10  6,L10  6,Total,696,674,22
2011,L10  7,L10  7,Total,1067,1042,25
2011,L10  8,L10  8,Total,887,878,9
2011,L10  9,L10  9,Total,654,638,16
2011,L11  0,L11  0,Total,694,685,9
2011,L11  1,L11  1,Total,990,978,12
2011,L11  2,L11  2,Total,1810,1774,36
2011,L11  3,L11  3,Total,1852,1790,62
2011,L11  4,L11  4,Total,1245,1209,36
2011,L11  5,L11  5,Total,673,662,11
2011,L11  6,L11  6,Total,509,497,12
2011,L11  7,L11  7,Total,1292,1280,12
2011,L11  8,L11  8,Total,908,897,11
2011,L11  9,L11  9,Total,961,911,50
2011,L12  0,L12  0,Total,3775,3714,61
2011,L12  1,L12  1,Total,576,558,18
2011,L12  2,L12  2,Total,486,451,35
2011,L12  3,L12  3,Total,365,357,8
2011,L12  4,L12  4,Total,1391,1341,50
2011,L12  5,L12  5,Total,1843,1807,36
2011,L12  6,L12  6,Total,1128,1073,55
2011,L12  7,L12  7,Total,927,910,17
2011,L12  8,L12  8,Total,1064,1035,29
2011,L12  9,L12  9,Total,1925,1878,47
2011,L13  0,L13  0,Total,621,610,11
2011,L13  1,L13  1,Total,722,701,21
2011,L13  2,L13  2,Total,1577,1507,70
2011,L13  3,L13  3,Total,1469,1365,104
2011,L13  4,L13  4,Total,1466,1424,42
2011,L13  5,L13  5,Total,1953,1886,67
2011,L13  6,L13  6,Total,1438,1399,39
2011,L13  7,L13  7,Total,1821,1754,67
2011,L13  8,L13  8,Total,1556,1468,88
2011,L13  9,L13  9,Total,1613,1576,37
2011,L14  0,L14  0,Total,1885,1827,58
2011,L14  1,L14  1,Total,926,908,18
2011,L14  2,L14  2,Total,975,959,16
2011,L14  3,L14  3,Total,842,817,25
2011,L14  4,L14  4,Total,768,736,32
2011,L14  5,L14  5,Total,452,438,14
2011,L14  6,L14  6,Total,1116,1092,24
2011,L14  7,L14  7,Total,1372,1330,42
2011,L14  8,L14  8,Total,1094,1046,48
2011,L14  9,L14  9,Total,1506,1471,35
2011,L15  0,L15  0,Total,1530,1461,69
2011,L15  1,L15  1,Total,1356,1273,83
2011,L15  2,L15  2,Total,981,913,68
2011,L15  3,L15  3,Total,1504,1435,69
2011,L15  4,L15  4,Total,2031,1924,107
2011,L15  5,L15  5,Total,691,647,44
2011,L15  6,L15  6,Total,990,965,25
2011,L15  7,L15  7,Total,1320,1286,34
2011,L15  8,L15  8,Total,1900,1821,79
2011,L15  9,L15  9,Total,866,818,48
2011,L16  0,L16  0,Total,324,317,7
2011,L16  1,L16  1,Total,473,467,6
2011,L16  2,L16  2,Total,1016,1002,14
2011,L16  3,L16  3,Total,985,970,15
2011,L16  4,L16  4,Total,340,337,3
2011,L16  5,L16  5,Total,612,601,11
2011,L16  6,L16  6,Total,461,460,1
2011,L16  7,L16  7,Total,889,879,10
2011,L16  8,L16  8,Total,394,389,5
2011,L16  9,L16  9,Total,281,274,7
2011,L17  0,L17  0,Total,2031,1965,66
2011,L17  1,L17  1,Total,391,378,13
2011,L17  2,L17  2,Total,670,636,34
2011,L17  3,L17  3,Total,1417,1350,67
2011,L17  4,L17  4,Total,925,858,67
2011,L17  5,L17  5,Total,708,679,29
2011,L17  6,L17  6,Total,1051,994,57
2011,L17  7,L17  7,Total,2102,1993,109
2011,L17  8,L17  8,Total,1928,1860,68
2011,L17  9,L17  9,Total,888,856,32
2011,L18  0,L18  0,Total,419,407,12
2011,L18  1,L18  1,Total,2588,2459,129
2011,L18  2,L18  2,Total,820,783,37
2011,L18  3,L18  3,Total,1323,1281,42
2011,L18  4,L18  4,Total,901,880,21
2011,L18  5,L18  5,Total,1092,1052,40
2011,L18  6,L18  6,Total,705,670,35
2011,L18  7,L18  7,Total,1225,1205,20
2011,L18  8,L18  8,Total,1584,1512,72
2011,L18  9,L18  9,Total,1511,1472,39
2011,L19  0,L19  0,Total,1087,1050,37
2011,L19  1,L19  1,Total,1309,1243,66
2011,L19  2,L19  2,Total,1535,1466,69
2011,L19  3,L19  3,Total,1242,1202,40
2011,L19  4,L19  4,Total,1246,1213,33
2011,L19  5,L19  5,Total,755,726,29
2011,L19  6,L19  6,Total,509,495,14
2011,L19  7,L19  7,Total,507,492,15
2011,L19  8,L19  8,Total,1420,1388,32
2011,L19  9,L19  9,Total,1283,1254,29
2011,L2   0,L2   0,Total,141,124,17
2011,L2   2,L2   2,Total,117,110,7
2011,L2   5,L2   5,Total,140,138,2
2011,L20  0,L20  0,Total,1409,1321,88
2011,L20  2,L20  2,Total,1207,1082,125
2011,L20  3,L20  3,Total,1409,1267,142
2011,L20  4,L20  4,Total,3536,3176,360
2011,L20  5,L20  5,Total,1414,1236,178
2011,L20  6,L20  6,Total,2283,2205,78
2011,L20  7,L20  7,Total,1063,946,117
2011,L20  8,L20  8,Total,182,166,16
2011,L20  9,L20  9,Total,2745,2573,172
2011,L21  0,L21  0,Total,1624,1603,21
2011,L21  1,L21  1,Total,1832,1667,165
2011,L21  2,L21  2,Total,525,502,23
2011,L21  3,L21  3,Total,354,249,105
2011,L21  4,L21  4,Total,830,792,38
2011,L21  5,L21  5,Total,794,783,11
2011,L21  6,L21  6,Total,427,399,28
2011,L21  7,L21  7,Total,1534,1501,33
2011,L21  8,L21  8,Total,1692,1564,128
2011,L21  9,L21  9,Total,2100,2071,29
2011,L22  0,L22  0,Total,726,595,131
2011,L22  1,L22  1,Total,498,415,83
2011,L22  2,L22  2,Total,777,763,14
2011,L22  3,L22  3,Total,533,472,61
2011,L22  4,L22  4,Total,851,820,31
2011,L22  5,L22  5,Total,745,656,89
2011,L22  6,L22  6,Total,618,604,14
2011,L22  7,L22  7,Total,579,562,17
2011,L22  8,L22  8,Total,649,600,49
2011,L22  9,L22  9,Total,613,582,31
2011,L23  0,L23  0,Total,1915,1871,44
2011,L23  1,L23  1,Total,996,963,33
2011,L23  2,L23  2,Total,1373,1332,41
2011,L23  3,L23  3,Total,1106,1049,57
2011,L23  4,L23  4,Total,476,460,16
2011,L23  5,L23  5,Total,1057,984,73
2011,L23  6,L23  6,Total,1571,1456,115
2011,L23  7,L23  7,Total,1274,1232,42
2011,L23  8,L23  8,Total,959,911,48
2011,L23  9,L23  9,Total,2457,2398,59
2011,L24  0,L24  0,Total,1270,1248,22
2011,L24  1,L24  1,Total,482,474,8
2011,L24  2,L24  2,Total,1346,1325,21
2011,L24  3,L24  3,Total,1284,1268,16
2011,L24  4,L24  4,Total,413,394,19
2011,L24  5,L24  5,Total,403,393,10
2011,L24  6,L24  6,Total,553,524,29
2011,L24  7,L24  7,Total,839,800,39
2011,L24  9,L24  9,Total,463,435,28
2011,L25  0,L25  0,Total,1355,1328,27
2011,L25  1,L25  1,Total,957,944,13
2011,L25  2,L25  2,Total,1625,1609,16
2011,L25  3,L25  3,Total,1478,1448,30
2011,L25  4,L25  4,Total,1293,1242,51
2011,L25  5,L25  5,Total,2131,2076,55
2011,L25  6,L25  6,Total,739,711,28
2011,L25  7,L25  7,Total,2312,2219,93
2011,L25  8,L25  8,Total,1764,1720,44
2011,L25  9,L25  9,Total,2034,1997,37
2011,L26  0,L26  0,Total,977,958,19
2011,L26  1,L26  1,Total,1451,1403,48
2011,L26  3,L26  3,Total,129,124,5
2011,L26  6,L26  6,Total,513,506,7
2011,L26  7,L26  7,Total,1832,1818,14
2011,L26  9,L26  9,Total,1346,1327,19
2011,L27  0,L27  0,Total,148,147,1
2011,L27  1,L27  1,Total,575,566,9
2011,L27  4,L27  4,Total,111,111,0
2011,L27  5,L27  5,Total,493,481,12
2011,L27  6,L27  6,Total,447,446,1
2011,L27  7,L27  7,Total,566,560,6
2011,L27  8,L27  8,Total,466,464,2
2011,L28  0,L28  0,Total,443,434,9
2011,L28  1,L28  1,Total,662,662,0
2011,L28  3,L28  3,Total,104,103,1
2011,L28  4,L28  4,Total,638,621,17
2011,L28  5,L28  5,Total,596,570,26
2011,L28  6,L28  6,Total,219,214,5
2011,L28  7,L28  7,Total,147,145,2
2011,L28  8,L28  8,Total,228,223,5
2011,L29  7,L29  7,Total,161,152,9
2011,L3   0,L3   0,Total,409,378,31
2011,L3   1,L3   1,Total,663,603,60
2011,L3   2,L3   2,Total,873,841,32
2011,L3   3,L3   3,Total,201,200,1
2011,L3   4,L3   4,Total,1931,1788,143
2011,L3   5,L3   5,Total,750,699,51
2011,L3   6,L3   6,Total,1549,1459,90
2011,L3   8,L3   8,Total,882,810,72
2011,L3   9,L3   9,Total,863,777,86
2011,L30  0,L30  0,Total,972,946,26
2011,L30  1,L30  1,Total,1727,1671,56
2011,L30  2,L30  2,Total,1443,1403,40
2011,L30  3,L30  3,Total,852,826,26
2011,L30  5,L30  5,Total,1423,1367,56
2011,L30  6,L30  6,Total,113,112,1
2011,L30  7,L30  7,Total,1176,1159,17
2011,L30  8,L30  8,Total,571,556,15
2011,L30  9,L30  9,Total,426,411,15
2011,L31  0,L31  0,Total,1098,1058,40
2011,L31  1,L31  1,Total,1622,1569,53
2011,L31  2,L31  2,Total,1432,1386,46
2011,L31  3,L31  3,Total,673,648,25
2011,L31  4,L31  4,Total,955,943,12
2011,L31  5,L31  5,Total,1480,1454,26
2011,L31  6,L31  6,Total,1429,1393,36
2011,L31  7,L31  7,Total,1250,1218,32
2011,L31  8,L31  8,Total,1270,1230,40
2011,L31  9,L31  9,Total,1724,1685,39
2011,L32  0,L32  0,Total,1432,1393,39
2011,L32  1,L32  1,Total,590,577,13
2011,L32  2,L32  2,Total,1000,981,19
2011,L32  3,L32  3,Total,565,553,12
2011,L32  4,L32  4,Total,836,826,10
2011,L32  5,L32  5,Total,346,326,20
2011,L32  6,L32  6,Total,1107,1075,32
2011,L32  7,L32  7,Total,903,883,20
2011,L32  8,L32  8,Total,931,906,25
2011,L32  9,L32  9,Total,1301,1284,17
2011,L33  0,L33  0,Total,494,485,9
2011,L33  1,L33  1,Total,1931,1906,25
2011,L33  2,L33  2,Total,492,486,6
2011,L33  4,L33  4,Total,1470,1452,18
2011,L33  5,L33  5,Total,583,566,17
2011,L33  6,L33  6,Total,606,580,26
2011,L33  7,L33  7,Total,107,102,5
2011,L33  8,L33  8,Total,526,513,13
2011,L33  9,L33  9,Total,738,727,11
2011,L34  0,L34  0,Total,1057,1038,19
2011,L34  1,L34  1,Total,821,796,25
2011,L34  2,L34  2,Total,1438,1398,40
2011,L34  3,L34  3,Total,360,345,15
2011,L34  4,L34  4,Total,160,158,2
2011,L34  5,L34  5,Total,747,691,56
2011,L34  6,L34  6,Total,943,894,49
2011,L35  0,L35  0,Total,1165,1144,21
2011,L35  1,L35  1,Total,596,583,13
2011,L35  2,L35  2,Total,976,948,28
2011,L35  3,L35  3,Total,3303,3196,107
2011,L35  4,L35  4,Total,1277,1229,48
2011,L35  5,L35  5,Total,2287,2138,149
2011,L35  6,L35  6,Total,579,570,9
2011,L35  7,L35  7,Total,1111,1088,23
2011,L35  8,L35  8,Total,1377,1266,111
2011,L35  9,L35  9,Total,685,663,22
2011,L36  0,L36  0,Total,1922,1871,51
2011,L36  1,L36  1,Total,1270,1230,40
2011,L36  2,L36  2,Total,2170,2112,58
2011,L36  3,L36  3,Total,2001,1969,32
2011,L36  4,L36  4,Total,2729,2632,97
2011,L36  5,L36  5,Total,1824,1764,60
2011,L36  6,L36  6,Total,1093,1061,32
2011,L36  7,L36  7,Total,1631,1580,51
2011,L36  8,L36  8,Total,1897,1874,23
2011,L36  9,L36  9,Total,662,637,25
2011,L37  1,L37  1,Total,976,960,16
2011,L37  2,L37  2,Total,2029,1991,38
2011,L37  3,L37  3,Total,2261,2151,110
2011,L37  4,L37  4,Total,1145,1117,28
2011,L37  5,L37  5,Total,95,93,2
2011,L37  6,L37  6,Total,1240,1210,30
2011,L37  7,L37  7,Total,1529,1480,49
2011,L37  8,L37  8,Total,868,853,15
2011,L38  0,L38  0,Total,254,248,6
2011,L38  1,L38  1,Total,121,113,8
2011,L38  3,L38  3,Total,126,126,0
2011,L38  6,L38  6,Total,101,98,3
2011,L38  9,L38  9,Total,523,518,5
2011,L39  0,L39  0,Total,529,495,34
2011,L39  1,L39  1,Total,2167,2082,85
2011,L39  2,L39  2,Total,1380,1290,90
2011,L39  3,L39  3,Total,1429,1376,53
2011,L39  4,L39  4,Total,2464,2367,97
2011,L39  5,L39  5,Total,1965,1888,77
2011,L39  6,L39  6,Total,921,890,31
2011,L39  7,L39  7,Total,482,450,32
2011,L39  8,L39  8,Total,595,557,38
2011,L4   0,L4   0,Total,1599,1454,145
2011,L4   1,L4   1,Total,1645,1550,95
2011,L4   2,L4   2,Total,2618,2496,122
2011,L4   3,L4   3,Total,1711,1639,72
2011,L4   4,L4   4,Total,2263,2137,126
2011,L4   5,L4   5,Total,3259,3026,233
2011,L4   6,L4   6,Total,1364,1311,53
2011,L4   7,L4   7,Total,1606,1567,39
2011,L4   8,L4   8,Total,1137,1118,19
2011,L4   9,L4   9,Total,2385,2349,36
2011,L40  0,L40  0,Total,603,554,49
2011,L40  1,L40  1,Total,863,822,41
2011,L40  2,L40  2,Total,458,439,19
2011,L40  3,L40  3,Total,531,502,29
2011,L40  4,L40  4,Total,710,680,30
2011,L40  5,L40  5,Total,1167,1111,56
2011,L40  6,L40  6,Total,467,450,17
2011,L40  7,L40  7,Total,1992,1928,64
2011,L40  8,L40  8,Total,575,409,166
2011,L40  9,L40  9,Total,569,539,30
2011,L5   0,L5   0,Total,896,894,2
2011,L5   1,L5   1,Total,266,258,8
2011,L5   2,L5   2,Total,399,391,8
2011,L5   3,L5   3,Total,992,954,38
2011,L5   4,L5   4,Total,612,600,12
2011,L5   5,L5   5,Total,477,459,18
2011,L5   6,L5   6,Total,1177,1116,61
2011,L5   7,L5   7,Total,715,658,57
2011,L5   8,L5   8,Total,396,385,11
2011,L5   9,L5   9,Total,514,491,23
2011,L6   0,L6   0,Total,1325,1243,82
2011,L6   1,L6   1,Total,891,857,34
2011,L6   2,L6   2,Total,1127,1118,9
2011,L6   3,L6   3,Total,1314,1202,112
2011,L6   4,L6   4,Total,1850,1717,133
2011,L6   5,L6   5,Total,1433,1392,41
2011,L6   6,L6   6,Total,1771,1626,145
2011,L6   7,L6   7,Total,422,393,29
2011,L6   8,L6   8,Total,913,883,30
2011,L6   9,L6   9,Total,649,618,31
2011,L7   0,L7   0,Total,1751,1642,109
2011,L7   1,L7   1,Total,135,126,9
2011,L7   2,L7   2,Total,882,815,67
2011,L7   3,L7   3,Total,1018,994,24
2011,L7   4,L7   4,Total,241,218,23
2011,L7   5,L7   5,Total,578,564,14
2011,L7   6,L7   6,Total,869,839,30
2011,L7   7,L7   7,Total,749,708,41
2011,L7   8,L7   8,Total,1516,1464,52
2011,L7   9,L7   9,Total,153,148,5
2011,L8   0,L8   0,Total,3703,3487,216
2011,L8   1,L8   1,Total,619,592,27
2011,L8   2,L8   2,Total,1077,805,272
2011,L8   3,L8   3,Total,1662,1531,131
2011,L8   4,L8   4,Total,2020,1951,69
2011,L8   5,L8   5,Total,954,906,48
2011,L8   6,L8   6,Total,1143,1086,57
2011,L8   7,L8   7,Total,2946,2685,261
2011,L8   8,L8   8,Total,2338,1949,389
2011,L8   9,L8   9,Total,1256,1209,47
2011,L9   0,L9   0,Total,1819,1761,58
2011,L9   1,L9   1,Total,3207,3097,110
2011,L9   2,L9   2,Total,1157,1133,24
2011,L9   3,L9   3,Total,1165,1131,34
2011,L9   4,L9   4,Total,416,400,16
2011,L9   6,L9   6,Total,1712,1664,48
2011,L9   7,L9   7,Total,365,361,4
2011,L9   8,L9   8,Total,1965,1915,50
2011,L9   9,L9   9,Total,2259,2143,116
2011,LA1  1,LA1  1,Total,2682,2467,215
2011,LA1  2,LA1  2,Total,4949,4791,158
2011,LA1  3,LA1  3,Total,4184,4031,153
2011,LA1  4,LA1  4,Total,5432,5281,151
2011,LA1  5,LA1  5,Total,4095,3967,128
2011,LA10 5,LA10 5,Total,1998,1668,330
2011,LA11 6,LA11 6,Total,2176,1806,370
2011,LA11 7,LA11 7,Total,3148,2771,377
2011,LA12 0,LA12 0,Total,2867,2701,166
2011,LA12 7,LA12 7,Total,2460,2156,304
2011,LA12 8,LA12 8,Total,1558,1132,426
2011,LA12 9,LA12 9,Total,3317,3170,147
2011,LA13 0,LA13 0,Total,3891,3738,153
2011,LA13 9,LA13 9,Total,4486,4303,183
2011,LA14 1,LA14 1,Total,1905,1756,149
2011,LA14 2,LA14 2,Total,4095,3620,475
2011,LA14 3,LA14 3,Total,5056,4860,196
2011,LA14 4,LA14 4,Total,3138,3009,129
2011,LA14 5,LA14 5,Total,5139,4889,250
2011,LA15 8,LA15 8,Total,3633,3436,197
2011,LA16 7,LA16 7,Total,1521,1427,94
2011,LA17 7,LA17 7,Total,605,530,75
2011,LA18 4,LA18 4,Total,2538,2313,225
2011,LA18 5,LA18 5,Total,1568,1420,148
2011,LA19 5,LA19 5,Total,475,427,48
2011,LA2  0,LA2  0,Total,1627,1558,69
2011,LA2  6,LA2  6,Total,2450,2332,118
2011,LA2  7,LA2  7,Total,1508,1366,142
2011,LA2  8,LA2  8,Total,1598,1450,148
2011,LA2  9,LA2  9,Total,2027,1929,98
2011,LA20 6,LA20 6,Total,702,526,176
2011,LA21 8,LA21 8,Total,635,419,216
2011,LA22 0,LA22 0,Total,1704,1052,652
2011,LA22 9,LA22 9,Total,1874,1173,701
2011,LA23 1,LA23 1,Total,1677,1264,413
2011,LA23 2,LA23 2,Total,2020,1764,256
2011,LA23 3,LA23 3,Total,1590,1037,553
2011,LA3  1,LA3  1,Total,4245,3800,445
2011,LA3  2,LA3  2,Total,4534,4374,160
2011,LA3  3,LA3  3,Total,2609,2500,109
2011,LA4  4,LA4  4,Total,4503,4202,301
2011,LA4  5,LA4  5,Total,4352,4102,250
2011,LA4  6,LA4  6,Total,4111,3930,181
2011,LA5  0,LA5  0,Total,2105,1838,267
2011,LA5  8,LA5  8,Total,1881,1812,69
2011,LA5  9,LA5  9,Total,3849,3683,166
2011,LA6  1,LA6  1,Total,2454,2255,199
2011,LA6  2,LA6  2,Total,2141,1858,283
2011,LA6  3,LA6  3,Total,1579,1359,220
2011,LA7  7,LA7  7,Total,2451,2283,168
2011,LA8  0,LA8  0,Total,1307,1235,72
2011,LA8  8,LA8  8,Total,1412,1219,193
2011,LA8  9,LA8  9,Total,1743,1460,283
2011,LA9  4,LA9  4,Total,2372,2151,221
2011,LA9  5,LA9  5,Total,4187,4071,116
2011,LA9  6,LA9  6,Total,3169,3065,104
2011,LA9  7,LA9  7,Total,4557,4394,163
2011,LE1  1,LE1  1,Total,1186,1097,89
2011,LE1  2,LE1  2,Total,1430,1425,5
2011,LE1  3,LE1  3,Total,462,400,62
2011,LE1  4,LE1  4,Total,436,397,39
2011,LE1  5,LE1  5,Total,719,688,31
2011,LE1  6,LE1  6,Total,1447,1377,70
2011,LE1  7,LE1  7,Total,281,251,30
2011,LE10 0,LE10 0,Total,9146,8857,289
2011,LE10 1,LE10 1,Total,4781,4599,182
2011,LE10 2,LE10 2,Total,6587,6393,194
2011,LE10 3,LE10 3,Total,990,968,22
2011,LE11 1,LE11 1,Total,4739,4338,401
2011,LE11 2,LE11 2,Total,5815,5599,216
2011,LE11 3,LE11 3,Total,4355,4168,187
2011,LE11 4,LE11 4,Total,4144,4013,131
2011,LE11 5,LE11 5,Total,4577,4241,336
2011,LE12 5,LE12 5,Total,3051,2924,127
2011,LE12 6,LE12 6,Total,3874,3766,108
2011,LE12 7,LE12 7,Total,7221,7022,199
2011,LE12 8,LE12 8,Total,6082,5862,220
2011,LE12 9,LE12 9,Total,6601,6357,244
2011,LE13 0,LE13 0,Total,6595,6387,208
2011,LE13 1,LE13 1,Total,5370,5226,144
2011,LE14 2,LE14 2,Total,2042,1937,105
